,Type,Name,Statement,Where,Date,Link
3919,false,Charlie Sykes,"""The number of Americans who receive means-tested government benefits -- welfare -- now outnumbers those who are year-round full-time workers.""",broadcast of Charlie Sykes Show,"October 25, 2013",https://www.politifact.com/factchecks/2013/oct/30/charlie-sykes/charlie-sykes-says-today-there-are-more-people-wel/
3920,false,Daniel Llanes,"""78702 is the second-most gentrified ZIP code in the entire country.""",opinion column,"October 12, 2013",https://www.politifact.com/factchecks/2013/oct/30/daniel-llanes/austins-78702-has-gentrified-its-not-no-2-gentrifi/
3921,false,Joe Barton,"""Hidden"" in the healthcare.gov code is language that means users ""waive any reasonable right to privacy of your personal information.""",Fox News interview,"October 24, 2013",https://www.politifact.com/factchecks/2013/oct/29/joe-barton/healthcaregov-users-waive-any-reasonable-right-pri/
3922,false,Chris Abele,"""We’re second only to Boston in college students per capita.""",speech,"October 1, 2013",https://www.politifact.com/factchecks/2013/oct/27/chris-abele/chris-abele-says-milwaukee-area-trails-only-boston/
3923,false,Chris Abele,"Milwaukee County has ""a parks capital budget that’s bigger than it’s been in the last 10 years.""",speech,"October 1, 2013",https://www.politifact.com/factchecks/2013/oct/23/chris-abele/chris-abele-says-his-budget-improvements-county-pa/
3924,false,Texas Right to Life,"""Wendy Davis opposes any limits on abortion.""",audio recording described as radio ad,"October 3, 2013",https://www.politifact.com/factchecks/2013/oct/22/texas-right-life/davis-says-she-opposes-late-term-abortions-certain/
3925,false,Tom Colicchio,"Says under President Barack Obama, the debt increased by 23 percent, which was less than under any president going back to Ronald Reagan.",tweet,"October 20, 2013",https://www.politifact.com/factchecks/2013/oct/22/tom-colicchio/celebrated-chef-tom-colicchio-tweets-relatively-li/
3926,false,Maria Bartiromo,"""As a result of Obamacare, we are becoming something of a part-time employment country.""",appearance,"October 20, 2013",https://www.politifact.com/factchecks/2013/oct/22/maria-bartiromo/bartiromo-says-obamacare-turning-us-part-time-empl/
3927,false,Marco Rubio,"Common Core is being ""used by the Obama Administration to turn the Department of Education into what is effectively a national school board.""",statement given to TampBay Times,"July 26, 2013",https://www.politifact.com/factchecks/2013/oct/22/marco-rubio/common-core-obama-administration-national-school-b/
3928,false,Sandra Stotsky,"""Common Core expects English teachers to spend at least half of their reading instructional time at every grade level on informational texts.""",during public hearing,"October 15, 2013",https://www.politifact.com/factchecks/2013/oct/21/sandra-stotsky/common-core-expects-english-teachers-spend-half-th/
3929,false,Public comments at a Common Core hearing,Teachers were not involved in developing the Common Core State Standards.,TampFla,"October 15, 2013",https://www.politifact.com/factchecks/2013/oct/21/public-comments-common-core-hearing/teachers-were-not-involved-developing-common-core-/
3930,false,Larry Elder,"Says ""74 percent of small-business people believe that Obamacare is a bad idea.""",interview,"October 11, 2013",https://www.politifact.com/factchecks/2013/oct/21/larry-elder/claim-doesnt-pass-examination/
3931,false,Evan Feinberg,"""Local law enforcement . . . will have access to the [Obamacare] Data Hub’s treasure trove of personal info.""",Providence Journal commentary,"October 1, 2013",https://www.politifact.com/factchecks/2013/oct/20/evan-feinberg/activist-says-local-police-will-have-access-obamac/
3932,false,Steve Spinnett,"Says Damascus’ disincorporation would produce ""NO significant tax savings.""",Voters Pamphlet statement,"September 3, 2013",https://www.politifact.com/factchecks/2013/oct/18/steve-spinnett/damascus-disincorporation-would-produce-no-signifi/
3933,false,Ken Cuccinelli,"Since Obamacare became law, ""most of our new jobs have been part-time jobs.""",speech,"September 19, 2013",https://www.politifact.com/factchecks/2013/oct/18/ken-cuccinelli/cuccinelli-says-most-new-jobs-have-been-part-time-/
3934,false,Ted Cruz,"""Virtually every person across this country has seen premiums going up and up and up"" due to Obamacare.",conversation with reporters,"October 16, 2013",https://www.politifact.com/factchecks/2013/oct/17/ted-cruz/sen-ted-cruz-says-premiums-have-gone-virtually-eve/
3935,false,Rick Kriseman,"""Since Mr. Foster's been mayor, we have less small businesses in the city of St. Petersburg.""",mayoral forum,"October 15, 2013",https://www.politifact.com/factchecks/2013/oct/17/rick-kriseman/st-petersburg-mayoral-candidate-rick-kriseman-says/
3936,false,Rick Kriseman,"""Unfortunately, since Mr. Foster's been mayor ... there are less people employed in the city of St. Petersburg than there were prior to his taking office.""",TampBay Timesmayoral debate,"October 15, 2013",https://www.politifact.com/factchecks/2013/oct/17/rick-kriseman/rick-kriseman-says-fewer-residents-working-bill-fo/
3937,false,Suzanne Bonamici,"Says ""nearly 30,000"" federal employees in Oregon were furloughed during the government shutdown.",opinion piece ,"October 12, 2013",https://www.politifact.com/factchecks/2013/oct/17/suzanne-bonamici/were-30000-oregonians-employed-federal-government-/
3938,false,Republican National Committee,"Says U.S. Rep. Debbie Wasserman Schultz ""voted to cut off Florida’s veterans and their benefits.""",robocall,"October 14, 2013",https://www.politifact.com/factchecks/2013/oct/16/republican-national-committee-republican/rnc-says-wasserman-schultz-voted-cut-veterans-bene/
3939,false,Nick Fish,"Says ""we are going to sell this house and use the proceeds to stabilize rates.""",statement,"August 13, 2013",https://www.politifact.com/factchecks/2013/oct/15/nick-fish/could-selling-portland-water-house-help-stabilize-/
3940,false,Democratic Senatorial Campaign Committee,"Says U.S. Rep. Steve Daines, R-Mont., ""opposes a vote on his own legislation that he proposed just a few months ago.""",press release,"October 9, 2013",https://www.politifact.com/factchecks/2013/oct/15/democratic-senatorial-campaign-committee/democrats-say-rep-steve-daines-wont-back-his-own-b/
3941,false,Republican Party of Georgia,"""Rather than prioritize and pass ethics reform measures to restore trust in state government, (Democrats) sat on their hands and did nothing"" when they were the majority.",press release,"September 19, 2013",https://www.politifact.com/factchecks/2013/oct/15/GaGOP/gop-comes-deals-defense-ethics/
3942,false,Bob McDonnell,"""It’s been 4 and a half years since the United States Senate passed a budget.""",TV interview,"October 2, 2013",https://www.politifact.com/factchecks/2013/oct/14/bob-mcdonnell/mcdonnell-says-us-senate-hasnt-passed-budget-4-12-/
3943,false,Ken Cuccinelli,"Terry McAuliffe has ""threatened to shut down Virginia’s government if his budget plan isn’t supported.""",radio ad,"October 2, 2013",https://www.politifact.com/factchecks/2013/oct/11/ken-cuccinelli/cuccinelli-says-mcauliffe-threatened-shut-down-sta/
3944,false,Bill Powell,"Says ""(t)his 12 year council 'Seat-warmer' has never chaired, vice chaired, or led a single Council committee meeting.""",flier,"October 8, 2013",https://www.politifact.com/factchecks/2013/oct/11/bill-powell/council-candidate-errs-about-incumbents-resume/
3945,false,Dan Patrick,"I am ""the only candidate for lieutenant governor to oppose in-state tuition for illegal immigrants.""",video advertisement Fight,"October 7, 2013",https://www.politifact.com/factchecks/2013/oct/09/dan-patrick/dan-patrick-isnt-alone-among-candidates-oppose-sta/
3946,false,Tom Cotton,"Says Sen. Mark Pryor voted for ""special subsidies"" for lawmakers and staff in Congress ""so they’re protected from Obamacare.""",campaign ad,"October 7, 2013",https://www.politifact.com/factchecks/2013/oct/09/tom-cotton/cotton-says-pryor-voted-give-congress-special-subs/
3947,false,Tom Cotton,"The health care marketplaces have ""no privacy protections.""",MSNBC interview,"October 3, 2013",https://www.politifact.com/factchecks/2013/oct/09/tom-cotton/aca-marketplaces-have-no-privacy-protections-cotto/
3948,false,John Morgan,"""Nobody's addicted to"" marijuana.",Bay News 9 show Political Connections ,"September 22, 2013",https://www.politifact.com/factchecks/2013/oct/08/john-morgan/john-morgan-says-nobodys-addicted-marijuana/
3949,false,Tweets,The Obama administration shut down the Amber Alert program because of the government shutdown.,messages,"October 4, 2013",https://www.politifact.com/factchecks/2013/oct/07/tweets/tweets-and-bloggers-say-obama-used-shutdown-close-/
3950,false,Tweets,"""Obama has jumped the shark and ordered the ocean closed!""",tweet,"October 5, 2013",https://www.politifact.com/factchecks/2013/oct/07/tweets/did-obama-shut-down-ocean-part-shutdown/
3951,false,Bernie Sanders,"""(Texas Republicans) believe in abolishing Social Security, abolishing V.A. health care.""",MSNBC interview,"September 25, 2013",https://www.politifact.com/factchecks/2013/oct/02/bernie-sanders/sen-bernie-sanders-says-texas-republicans-want-abo/
3952,false,City of Atlanta,The crime rate in some Atlanta neighborhoods has dropped by 35 to 51 percent.,press release,"September 23, 2013",https://www.politifact.com/factchecks/2013/oct/02/city-atlanta/atlanta-erred-claim-drop-crime/
3953,false,Ted Cruz,"""A strong bipartisan majority"" in the House of Representatives ""voted to defund Obamacare.""",news release,"September 20, 2013",https://www.politifact.com/factchecks/2013/sep/30/ted-cruz/ted-cruz-says-strong-bipartisan-majority-house-rep/
3954,false,NH AFL-CIO,Says Maggie Hassan is the only female governor in the country.,tweet,"September 27, 2013",https://www.politifact.com/factchecks/2013/sep/27/nh-afl-cio/new-hampshire-afl-cio-says-maggie-hassan-only-fema/
3955,false,Terry McAuliffe,"Under Cuccinelli’s tax cut plan, ""school divisions across Virginia could be forced to fire over 8,000 teachers.""",website posting,"September 12, 2013",https://www.politifact.com/factchecks/2013/sep/27/terry-mcauliffe/mcauliffe-says-cuccinelli-tax-cuts-could-eliminate/
3956,false,Ted Cruz,"UPS left 15,000 employees’ spouses ""without health insurance"" and told them to, ""go on an exchange with no employer subsidy.""",Senate floor speech,"September 24, 2013",https://www.politifact.com/factchecks/2013/sep/26/ted-cruz/ted-cruz-says-policy-change-ups-left-employees-spo/
3957,false,Ken Cuccinelli,"""Terry McAuliffe cashed in, walking away with millions"" from the demise of Global Crossing.",TV ad,"September 6, 2013",https://www.politifact.com/factchecks/2013/sep/23/ken-cuccinelli/cuccinell-ad-says-mcauliffe-cashed-demise-global-c/
3958,false,Rick Perry,"""Every engine manufacturer in the United States is now in the state of Texas.""",discussion,"September 18, 2013",https://www.politifact.com/factchecks/2013/sep/20/rick-perry/rick-perry-every-engine-maker-texas/
3959,false,Dennis Richardson,"""More than 400 car crashes occur each year on the current, congested Columbia River Bridge.""",newsletter,"September 9, 2013",https://www.politifact.com/factchecks/2013/sep/20/dennis-richardson/are-there-400-crashes-interstate-bridge-each-year/
3960,false,Van Jones,"""1 percent of candidates that (the National Rifle Association) endorsed in 2012 won.""",discussion,"September 13, 2013",https://www.politifact.com/factchecks/2013/sep/17/van-jones/van-jones-says-just-1-percent-nra-endorsed-candida/
3961,false,David Dewhurst,"""Soy ... el único official estatal quién es un hombre de negocios.""",interview,"August 19, 2013",https://www.politifact.com/factchecks/2013/sep/16/david-dewhurst/dewhurst-not-sole-businessman-among-state-official/
3962,false,Chris Kapenga,"""The amount of interest"" paid on the federal debt exceeds ""total tax revenue.""",newsletter,"August 23, 2013",https://www.politifact.com/factchecks/2013/sep/15/chris-kapanga/interest-payments-us-debt-exceeds-us-tax-revenue-w/
3963,false,Eddie Bernice Johnson,"""Studies have shown that voter fraud is non-existent in Texas.""",opinion column,"August 8, 2013",https://www.politifact.com/factchecks/2013/sep/13/eddie-bernice-johnson/voter-fraud-occurs-texas-though-convictions-and-gu/
3964,false,Will Weatherford,"""One out of every three students currently today is ready for college before they go there.""",at Suncoast Tiger Bay luncheon,"September 10, 2013",https://www.politifact.com/factchecks/2013/sep/11/will-weatherford/weatherford-misstates-rate-states-college-ready-gr/
3965,false,Libertarian Party of Broward County,"The Libertarian Party ""is the third-largest political party in the U.S.""",LibertariParty of Broward website,"August 22, 2013",https://www.politifact.com/factchecks/2013/sep/09/libertarian-party-broward-county/libertarians-say-theyre-third-largest-political-pa/
